# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1774       5.534805339544e-11       9.638860687333e-13      -1.260171978390e-12       0.000000000000e+00       6.002293167315e-16       1.201686773303e-17      -1.974975487211e-18 
 1775       5.518639727289e-11       9.653993447600e-13      -1.215248939502e-12       0.000000000000e+00       5.987693023530e-16       1.280230868612e-17      -2.280677835382e-18 
 1776       5.502219831325e-11       9.671835890973e-13      -1.170839219563e-12       0.000000000000e+00       5.973135013434e-16       1.359659589937e-17      -2.584232077377e-18 
 1777       5.485550407414e-11       9.692359015532e-13      -1.126960554028e-12       0.000000000000e+00       5.958618988360e-16       1.439955224367e-17      -2.885607924794e-18 
 1778       5.468636235287e-11       9.715533658030e-13      -1.083630751559e-12       0.000000000000e+00       5.944144798168e-16       1.521099970492e-17      -3.184774982592e-18 
 1779       5.451482118675e-11       9.741330493642e-13      -1.040867694121e-12       0.000000000000e+00       5.929712291244e-16       1.603075938268e-17      -3.481702748956e-18 
 1780       5.434092885348e-11       9.769720035731e-13      -9.986893370794e-13       0.000000000000e+00       5.915321314497e-16       1.685865148896e-17      -3.776360615164e-18 
 1781       5.416473387146e-11       9.800672635602e-13      -9.571137093061e-13       0.000000000000e+00       5.900971713353e-16       1.769449534686e-17      -4.068717865449e-18 
 1782       5.398628500014e-11       9.834158482265e-13      -9.161589132734e-13       0.000000000000e+00       5.886663331757e-16       1.853810938936e-17      -4.358743676867e-18 
 1783       5.380563124041e-11       9.870147602191e-13      -8.758431251564e-13       0.000000000000e+00       5.872396012170e-16       1.938931115797e-17      -4.646407119162e-18 
 1784       5.362282183489e-11       9.908609859069e-13      -8.361845949318e-13       0.000000000000e+00       5.858169595564e-16       2.024791730152e-17      -4.931677154627e-18 
 1785       5.343790626834e-11       9.949514953569e-13      -7.972016464778e-13       0.000000000000e+00       5.843983921419e-16       2.111374357480e-17      -5.214522637976e-18 
 1786       5.325093426793e-11       9.992832423100e-13      -7.589126776735e-13       0.000000000000e+00       5.829838827725e-16       2.198660483735e-17      -5.494912316204e-18 
 1787       5.306195580369e-11       1.003853164157e-12      -7.213361604987e-13       0.000000000000e+00       5.815734150974e-16       2.286631505212e-17      -5.772814828455e-18 
 1788       5.287102108875e-11       1.008658181912e-12      -6.844906411336e-13       0.000000000000e+00       5.801669726163e-16       2.375268728424e-17      -6.048198705885e-18 
 1789       5.267818057976e-11       1.013695200195e-12      -6.483947400581e-13       0.000000000000e+00       5.787645386786e-16       2.464553369968e-17      -6.321032371528e-18 
 1790       5.248348497723e-11       1.018961107199e-12      -6.130671521518e-13       0.000000000000e+00       5.773660964834e-16       2.554466556401e-17      -6.591284140163e-18 
 1791       5.228698522584e-11       1.024452774672e-12      -5.785266467936e-13       0.000000000000e+00       5.759716290796e-16       2.644989324112e-17      -6.858922218178e-18 
 1792       5.208873417370e-11       1.030166753575e-12      -5.447893952998e-13       0.000000000000e+00       5.745811205636e-16       2.736097601971e-17      -7.123917476071e-18 
 1793       5.188879156408e-11       1.036098358387e-12      -5.118609291776e-13       0.000000000000e+00       5.731945596869e-16       2.827747114748e-17      -7.386251790989e-18 
 1794       5.168721908514e-11       1.042242575277e-12      -4.797441164031e-13       0.000000000000e+00       5.718119362780e-16       2.919888356167e-17      -7.645909772045e-18 
 1795       5.148407871512e-11       1.048594365701e-12      -4.484418281208e-13       0.000000000000e+00       5.704332400458e-16       3.012471594613e-17      -7.902875993836e-18 
 1796       5.127943272279e-11       1.055148666371e-12      -4.179569386441e-13       0.000000000000e+00       5.690584605798e-16       3.105446872826e-17      -8.157134996407e-18 
 1797       5.107334366786e-11       1.061900389216e-12      -3.882923254548e-13       0.000000000000e+00       5.676875873495e-16       3.198764007576e-17      -8.408671285223e-18 
 1798       5.086587440136e-11       1.068844421348e-12      -3.594508692031e-13       0.000000000000e+00       5.663206097046e-16       3.292372589354e-17      -8.657469331137e-18 
 1799       5.065708806607e-11       1.075975625026e-12      -3.314354537070e-13       0.000000000000e+00       5.649575168743e-16       3.386221982053e-17      -8.903513570358e-18 
 1800       5.044704809695e-11       1.083288837624e-12      -3.042489659526e-13       0.000000000000e+00       5.635982979676e-16       3.480261322654e-17      -9.146788404422e-18 
 1801       5.023581822150e-11       1.090778871587e-12      -2.778942960938e-13       0.000000000000e+00       5.622429419728e-16       3.574439520909e-17      -9.387278200158e-18 
 1802       5.002346246023e-11       1.098440514406e-12      -2.523743374517e-13       0.000000000000e+00       5.608914377572e-16       3.668705259026e-17      -9.624967289657e-18 
 1803       4.981004512701e-11       1.106268528576e-12      -2.276919865152e-13       0.000000000000e+00       5.595437740673e-16       3.763006991355e-17      -9.859839970244e-18 
 1804       4.959563082951e-11       1.114257651560e-12      -2.038501429399e-13       0.000000000000e+00       5.581999395282e-16       3.857292944069e-17      -1.009188050444e-17 
 1805       4.938028446964e-11       1.122402595758e-12      -1.808517095488e-13       0.000000000000e+00       5.568599226433e-16       3.951511114852e-17      -1.032107311995e-17 
 1806       4.916407124390e-11       1.130698048468e-12      -1.586995923312e-13       0.000000000000e+00       5.555237117948e-16       4.045609272579e-17      -1.054740200959e-17 
 1807       4.894705664383e-11       1.139138671852e-12      -1.373967004434e-13       0.000000000000e+00       5.541912952426e-16       4.139534957007e-17      -1.077085133131e-17 
 1808       4.872930645640e-11       1.147719102899e-12      -1.169459462081e-13       0.000000000000e+00       5.528626611246e-16       4.233235478452e-17      -1.099140520811e-17 
 1809       4.851088676443e-11       1.156433953391e-12      -9.735024511387e-14       0.000000000000e+00       5.515377974564e-16       4.326657917478e-17      -1.120904772807e-17 
 1810       4.829186394702e-11       1.165277809868e-12      -7.861251581572e-14       0.000000000000e+00       5.502166921312e-16       4.419749124580e-17      -1.142376294423e-17 
 1811       4.807230467991e-11       1.174245233590e-12      -6.073568013431e-14       0.000000000000e+00       5.488993329193e-16       4.512455719869e-17      -1.163553487468e-17 
 1812       4.785227593593e-11       1.183330760504e-12      -4.372266305602e-14       0.000000000000e+00       5.475857074681e-16       4.604724092757e-17      -1.184434750239e-17 
 1813       4.763184498542e-11       1.192528901207e-12      -2.757639273271e-14       0.000000000000e+00       5.462758033020e-16       4.696500401636e-17      -1.205018477530e-17 
 1814       4.741107939658e-11       1.201834140913e-12      -1.229980048155e-14       0.000000000000e+00       5.449696078219e-16       4.787730573573e-17      -1.225303060621e-17 
 1815       4.719004703595e-11       1.211240939413e-12       2.104179215189e-15       0.000000000000e+00       5.436671083050e-16       4.878360303983e-17      -1.245286887280e-17 
 1816       4.696881606877e-11       1.220743731043e-12       1.563260871030e-14       0.000000000000e+00       5.423682919051e-16       4.968335056320e-17      -1.264968341756e-17 
 1817       4.674745495943e-11       1.230336924649e-12       2.828254719185e-14       0.000000000000e+00       5.410731456517e-16       5.057600061761e-17      -1.284345804777e-17 
 1818       4.652603247184e-11       1.240014903548e-12       4.005105068333e-14       0.000000000000e+00       5.397816564503e-16       5.146100318888e-17      -1.303417653548e-17 
 1819       4.630461766987e-11       1.249772025495e-12       5.093517204386e-14       0.000000000000e+00       5.384938110818e-16       5.233780593375e-17      -1.322182261748e-17 
 1820       4.608327991774e-11       1.259602622649e-12       6.093196096840e-14       0.000000000000e+00       5.372095962028e-16       5.320585417668e-17      -1.340637999524e-17 
 1821       4.586208888045e-11       1.269501001534e-12       7.003846398789e-14       0.000000000000e+00       5.359289983448e-16       5.406459090676e-17      -1.358783233493e-17 
 1822       4.564111452417e-11       1.279461443006e-12       7.825172446946e-14       0.000000000000e+00       5.346520039145e-16       5.491345677449e-17      -1.376616326732e-17 
 1823       4.542042711667e-11       1.289478202215e-12       8.556878261662e-14       0.000000000000e+00       5.333785991930e-16       5.575189008868e-17      -1.394135638782e-17 
 1824       4.520009722771e-11       1.299545508573e-12       9.198667546944e-14       0.000000000000e+00       5.321087703365e-16       5.657932681323e-17      -1.411339525640e-17 
 1825       4.498019572946e-11       1.309657565717e-12       9.750243690471e-14       0.000000000000e+00       5.308425033752e-16       5.739520056404e-17      -1.428226339757e-17 
 1826       4.476079379692e-11       1.319808551471e-12       1.021130976362e-13       0.000000000000e+00       5.295797842134e-16       5.819894260580e-17      -1.444794430037e-17 
 1827       4.454196290830e-11       1.329992617814e-12       1.058156852147e-13       0.000000000000e+00       5.283205986295e-16       5.898998184888e-17      -1.461042141830e-17 
 1828       4.432377484548e-11       1.340203890845e-12       1.086072240285e-13       0.000000000000e+00       5.270649322756e-16       5.976774484612e-17      -1.476967816934e-17 
 1829       4.410630169436e-11       1.350436470742e-12       1.104847353031e-13       0.000000000000e+00       5.258127706773e-16       6.053165578974e-17      -1.492569793585e-17 
 1830       4.388961584531e-11       1.360684431733e-12       1.114452371018e-13       0.000000000000e+00       5.245640992335e-16       6.128113650812e-17      -1.507846406461e-17 
 1831       4.367378483242e-11       1.370942096261e-12       1.114878891541e-13       0.000000000000e+00       5.233189042334e-16       6.201577322170e-17      -1.522796456158e-17 
 1832       4.345885580539e-11       1.381204859953e-12       1.106204460824e-13       0.000000000000e+00       5.220771759172e-16       6.273581827398e-17      -1.537420621735e-17 
 1833       4.324487093433e-11       1.391468373175e-12       1.088528557514e-13       0.000000000000e+00       5.208389054394e-16       6.344169240422e-17      -1.551720059456e-17 
 1834       4.303187255989e-11       1.401728267399e-12       1.061951191990e-13       0.000000000000e+00       5.196040838537e-16       6.413381835521e-17      -1.565695934340e-17 
 1835       4.281990319352e-11       1.411980155180e-12       1.026572907127e-13       0.000000000000e+00       5.183727021129e-16       6.481262087605e-17      -1.579349420177e-17 
 1836       4.260900551761e-11       1.422219630129e-12       9.824947790664e-14       0.000000000000e+00       5.171447510685e-16       6.547852672504e-17      -1.592681699544e-17 
 1837       4.239922238582e-11       1.432442266887e-12       9.298184179891e-14       0.000000000000e+00       5.159202214708e-16       6.613196467239e-17      -1.605693963814e-17 
 1838       4.219059682322e-11       1.442643621097e-12       8.686459688794e-14       0.000000000000e+00       5.146991039687e-16       6.677336550313e-17      -1.618387413174e-17 
 1839       4.198317202654e-11       1.452819229386e-12       7.990801122969e-14       0.000000000000e+00       5.134813891091e-16       6.740316201984e-17      -1.630763256634e-17 
 1840       4.177699136444e-11       1.462964609330e-12       7.212240651450e-14       0.000000000000e+00       5.122670673375e-16       6.802178904549e-17      -1.642822712047e-17 
 1841       4.157209837767e-11       1.473075259434e-12       6.351815814402e-14       0.000000000000e+00       5.110561289970e-16       6.862968342627e-17      -1.654567006116e-17 
 1842       4.136853677934e-11       1.483146659105e-12       5.410569530814e-14       0.000000000000e+00       5.098485643287e-16       6.922728403436e-17      -1.665997374413e-17 
