# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  157       6.965242138925e-10       1.577201181979e-13      -6.926634037288e-12       1.288064977266e-15       3.577143126711e-12       1.411227862814e-13      -3.862994057632e-15 
  158       7.011769235546e-10       1.565192898352e-13      -6.903056578303e-12       1.306166155086e-15       3.510699313720e-12       1.428139750999e-13      -3.802228232311e-15 
  159       7.057863820485e-10       1.552670149918e-13      -6.875544003640e-12       1.324434088271e-15       3.445793308877e-12       1.443886474081e-13      -3.741142566703e-15 
  160       7.103507521233e-10       1.539657291690e-13      -6.844066810812e-12       1.342869267125e-15       3.382309769862e-12       1.458493712485e-13      -3.679546452927e-15 
  161       7.148682710424e-10       1.526179428866e-13      -6.808597432672e-12       1.361472121714e-15       3.320146785056e-12       1.471987501905e-13      -3.617281181471e-15 
  162       7.193376417842e-10       1.512260549578e-13      -6.769109422783e-12       1.380242909241e-15       3.259288957735e-12       1.484385881094e-13      -3.554353525985e-15 
  163       7.237576749502e-10       1.497925264186e-13      -6.725578286630e-12       1.399181815670e-15       3.199740454802e-12       1.495706610613e-13      -3.490813662338e-15 
  164       7.281271651030e-10       1.483199416212e-13      -6.677981797895e-12       1.418288990312e-15       3.141501867929e-12       1.505969863514e-13      -3.426713076934e-15 
  165       7.324448904858e-10       1.468110099387e-13      -6.626300043731e-12       1.437564545143e-15       3.084570133855e-12       1.515198269673e-13      -3.362104574619e-15 
  166       7.367096127433e-10       1.452685674699e-13      -6.570515470026e-12       1.457008554112e-15       3.028938454690e-12       1.523416960121e-13      -3.297042286595e-15 
  167       7.409200766419e-10       1.436955787445e-13      -6.510612926670e-12       1.476621052457e-15       2.974596218219e-12       1.530653611380e-13      -3.231581678336e-15 
  168       7.450750097898e-10       1.420951384278e-13      -6.446579712823e-12       1.496402036018e-15       2.921528918197e-12       1.536938489796e-13      -3.165779557495e-15 
  169       7.491731223580e-10       1.404704730257e-13      -6.378405622182e-12       1.516351460547e-15       2.869718074657e-12       1.542304495869e-13      -3.099694081821e-15 
  170       7.532131068003e-10       1.388249425898e-13      -6.306082988250e-12       1.536469241026e-15       2.819141154209e-12       1.546787208592e-13      -3.033384767069e-15 
  171       7.571936375734e-10       1.371620424220e-13      -6.229606729602e-12       1.556755250975e-15       2.769771490340e-12       1.550424929781e-13      -2.966912494914e-15 
  172       7.611133708578e-10       1.354854047797e-13      -6.148974395149e-12       1.577209321767e-15       2.721578203719e-12       1.553258728405e-13      -2.900339520864e-15 
  173       7.649709442781e-10       1.337988005807e-13      -6.064186209414e-12       1.597831241942e-15       2.674526122498e-12       1.555332484927e-13      -2.833729482171e-15 
  174       7.687649766229e-10       1.321061411080e-13      -5.975245117789e-12       1.618620756516e-15       2.628575702610e-12       1.556692935630e-13      -2.767147405745e-15 
  175       7.724940675658e-10       1.304114797149e-13      -5.882156831812e-12       1.639577566300e-15       2.583682948075e-12       1.557389716956e-13      -2.700659716065e-15 
  176       7.761567973854e-10       1.287190135296e-13      -5.784929874425e-12       1.660701327209e-15       2.539799331299e-12       1.557475409833e-13      -2.634334243096e-15 
  177       7.797517266856e-10       1.270330851606e-13      -5.683575625248e-12       1.681991649573e-15       2.496871713378e-12       1.557005584015e-13      -2.568240230193e-15 
  178       7.832773961163e-10       1.253581844014e-13      -5.578108365847e-12       1.703448097456e-15       2.454842264397e-12       1.556038842411e-13      -2.502448342024e-15 
  179       7.867323260937e-10       1.236989499352e-13      -5.468545324993e-12       1.725070187962e-15       2.413648383733e-12       1.554636865420e-13      -2.437030672476e-15 
  180       7.901151123656e-10       1.220599978230e-13      -5.354905070581e-12       1.746857355168e-15       2.373235158399e-12       1.552853886220e-13      -2.372050249466e-15 
  181       7.934247217872e-10       1.204453881587e-13      -5.237202447841e-12       1.768808840127e-15       2.333594011965e-12       1.550704088504e-13      -2.307528599950e-15 
  182       7.966602195740e-10       1.188591191945e-13      -5.115453324763e-12       1.790923790776e-15       2.294726981877e-12       1.548191696353e-13      -2.243475615908e-15 
  183       7.998206756422e-10       1.173052978077e-13      -4.989676248195e-12       1.813201295731e-15       2.256634424211e-12       1.545321315757e-13      -2.179899795203e-15 
  184       8.029051646819e-10       1.157881405677e-13      -4.859892483021e-12       1.835640383467e-15       2.219314980152e-12       1.542097940024e-13      -2.116808210813e-15 
  185       8.059127662308e-10       1.143119748029e-13      -4.726126051338e-12       1.858240021499e-15       2.182765542482e-12       1.538526955182e-13      -2.054206480051e-15 
  186       8.088425647474e-10       1.128812396676e-13      -4.588403771636e-12       1.880999115567e-15       2.146981222057e-12       1.534614145386e-13      -1.992098733799e-15 
  187       8.116936496846e-10       1.115004872091e-13      -4.446755297970e-12       1.903916508817e-15       2.111955314290e-12       1.530365698324e-13      -1.930487585730e-15 
  188       8.144651155627e-10       1.101743834343e-13      -4.301213159146e-12       1.926990980985e-15       2.077679265637e-12       1.525788210616e-13      -1.869374101541e-15 
  189       8.171560620434e-10       1.089077093769e-13      -4.151812797890e-12       1.950221247578e-15       2.044142640075e-12       1.520888693228e-13      -1.808757768173e-15 
  190       8.197655940024e-10       1.077053621643e-13      -3.998592610031e-12       1.973605959058e-15       2.011333085587e-12       1.515674576870e-13      -1.748636463043e-15 
  191       8.222928216037e-10       1.065723560844e-13      -3.841593983679e-12       1.997143700023e-15       1.979236300641e-12       1.510153717402e-13      -1.689006423270e-15 
  192       8.247368603722e-10       1.055138236526e-13      -3.680861338398e-12       2.020832988392e-15       1.947836000679e-12       1.504334401243e-13      -1.629862214902e-15 
  193       8.270968312678e-10       1.045350166789e-13      -3.516442164388e-12       2.044672274586e-15       1.917113884590e-12       1.498225350769e-13      -1.571196702143e-15 
  194       8.293718607580e-10       1.036413073344e-13      -3.348387061661e-12       2.068659940709e-15       1.887049601199e-12       1.491835729726e-13      -1.513001016581e-15 
  195       8.315610808922e-10       1.028381892186e-13      -3.176749779216e-12       2.092794299736e-15       1.857620715748e-12       1.485175148628e-13      -1.455264526414e-15 
  196       8.336636293743e-10       1.021312784264e-13      -3.001587254224e-12       2.117073594688e-15       1.828802676377e-12       1.478253670166e-13      -1.397974805677e-15 
  197       8.356786496365e-10       1.015263146145e-13      -2.822959651197e-12       2.141495997821e-15       1.800568780605e-12       1.471081814613e-13      -1.341117603471e-15 
  198       8.376052909128e-10       1.010291620691e-13      -2.640930401171e-12       2.166059609805e-15       1.772890141817e-12       1.463670565224e-13      -1.284676813189e-15 
  199       8.394427083120e-10       1.006458107721e-13      -2.455566240880e-12       2.190762458909e-15       1.745735655741e-12       1.456031373650e-13      -1.228634441743e-15 
  200       8.411900628914e-10       1.003823774683e-13      -2.266937251939e-12       2.215602500182e-15       1.719071966934e-12       1.448176165333e-13      -1.172970578791e-15 
  201       8.428465831953e-10       1.002448041211e-13      -2.075113228988e-12       2.240577652476e-15       1.692869965018e-12       1.440116646638e-13      -1.117668992790e-15 
  202       8.444117546158e-10       1.002379270554e-13      -1.880152413563e-12       2.265685914167e-15       1.667124860210e-12       1.431862159835e-13      -1.062734428610e-15 
  203       8.458851437154e-10       1.003663433026e-13      -1.682112030093e-12       2.290925254134e-15       1.641837478844e-12       1.423421685141e-13      -1.008176487600e-15 
  204       8.472663382313e-10       1.006347074072e-13      -1.481051912742e-12       2.316293573958e-15       1.617007848369e-12       1.414804528544e-13      -9.540040977680e-16 
  205       8.485549473301e-10       1.010477315992e-13      -1.277034533735e-12       2.341788707223e-15       1.592635183140e-12       1.406020325146e-13      -9.002254996341e-16 
  206       8.497506018632e-10       1.016101859668e-13      -1.070125031689e-12       2.367408418800e-15       1.568717870189e-12       1.397079042505e-13      -8.468482320911e-16 
  207       8.508529546217e-10       1.023268986291e-13      -8.603912399387e-13       2.393150404153e-15       1.545253455014e-12       1.387990983976e-13      -7.938791182607e-16 
  208       8.518616805916e-10       1.032027559084e-13      -6.479037148642e-13       2.419012288624e-15       1.522238627355e-12       1.378766792051e-13      -7.413242513506e-16 
  209       8.527764772085e-10       1.042427025026e-13      -4.327357642201e-13       2.444991626733e-15       1.499669206977e-12       1.369417451700e-13      -6.891889805125e-16 
  210       8.535970646130e-10       1.054517416584e-13      -2.149634754626e-13       2.471085901470e-15       1.477540129453e-12       1.359954293714e-13      -6.374778966990e-16 
  211       8.543231859059e-10       1.068349353432e-13       5.334255922804e-15       2.497292523589e-15       1.455845431941e-12       1.350388998044e-13      -5.861948185211e-16 
  212       8.549546074026e-10       1.083974044180e-13       2.280756980933e-13       2.523608830907e-15       1.434578238969e-12       1.340733597144e-13      -5.353427781055e-16 
  213       8.554911188889e-10       1.101443288097e-13       4.531762545211e-13       2.550032087590e-15       1.413730748212e-12       1.331000479313e-13      -4.849240069521e-16 
  214       8.559325338755e-10       1.120809476841e-13       6.805484356653e-13       2.576559483458e-15       1.393294216277e-12       1.321202392031e-13      -4.349399217911e-16 
  215       8.562786898536e-10       1.142125596180e-13       9.101018306446e-13       2.603188133269e-15       1.373258944483e-12       1.311352445307e-13      -3.853911104408e-16 
  216       8.565294485494e-10       1.165445227719e-13       1.141743078909e-12       2.629915076021e-15       1.353614264639e-12       1.301464115016e-13      -3.362773176642e-16 
  217       8.566846961794e-10       1.190822550627e-13       1.375375841912e-12       2.656737274242e-15       1.334348524831e-12       1.291551246240e-13      -2.875974310273e-16 
  218       8.567443437056e-10       1.218312343360e-13       1.610900774784e-12       2.683651613288e-15       1.315449075198e-12       1.281628056611e-13      -2.393494667556e-16 
  219       8.567083270903e-10       1.247969985388e-13       1.848215498001e-12       2.710654900635e-15       1.296902253713e-12       1.271709139652e-13      -1.915305555920e-16 
  220       8.565766075515e-10       1.279851458921e-13       2.087214569063e-12       2.737743865173e-15       1.278693371968e-12       1.261809468117e-13      -1.441369286539e-16 
  221       8.563491718175e-10       1.314013350635e-13       2.327789454160e-12       2.764915156503e-15       1.260806700954e-12       1.251944397333e-13      -9.716390329068e-17 
  222       8.560260323823e-10       1.350512853395e-13       2.569828499846e-12       2.792165344227e-15       1.243225456837e-12       1.242129668542e-13      -5.060586894103e-17 
  223       8.556072277606e-10       1.389407767983e-13       2.813216904713e-12       2.819490917250e-15       1.225931786748e-12       1.232381412238e-13      -4.456272990206e-18 
  224       8.550928403699e-10       1.430752434657e-13       3.057842829939e-12       2.846888431310e-15       1.208910204554e-12       1.222712888551e-13       4.128952621520e-17 
  225       8.544830509269e-10       1.474585233662e-13       3.303616226076e-12       2.874354963602e-15       1.192158173076e-12       1.213124468622e-13       8.662546724101e-17 
  226       8.537780880422e-10       1.520940284315e-13       3.550451162034e-12       2.901887686023e-15       1.175676174809e-12       1.203613015469e-13       1.315430397135e-16 
  227       8.529782112038e-10       1.569851435004e-13       3.798259781385e-12       2.929483719210e-15       1.159464317120e-12       1.194175084651e-13       1.760341079347e-16 
  228       8.520837110733e-10       1.621352255227e-13       4.046952288651e-12       2.957140132182e-15       1.143522326242e-12       1.184806919832e-13       2.200909181989e-16 
  229       8.510949097835e-10       1.675476027623e-13       4.296436935594e-12       2.984853941990e-15       1.127849541268e-12       1.175504448360e-13       2.637061061082e-16 
  230       8.500121612352e-10       1.732255740009e-13       4.546620007503e-12       3.012622113366e-15       1.112444908146e-12       1.166263276833e-13       3.068727038889e-16 
  231       8.488358513940e-10       1.791724077412e-13       4.797405809482e-12       3.040441558365e-15       1.097306973676e-12       1.157078686678e-13       3.495841477077e-16 
  232       8.475663985879e-10       1.853913414108e-13       5.048696652743e-12       3.068309136020e-15       1.082433879507e-12       1.147945629719e-13       3.918342849873e-16 
  233       8.462042538036e-10       1.918855805652e-13       5.300392840889e-12       3.096221651982e-15       1.067823356128e-12       1.138858723747e-13       4.336173817229e-16 
  234       8.447499009841e-10       1.986582980915e-13       5.552392656203e-12       3.124175858172e-15       1.053472716865e-12       1.129812248098e-13       4.749281297984e-16 
  235       8.432038573257e-10       2.057126334121e-13       5.804592345943e-12       3.152168452428e-15       1.039378851880e-12       1.120800139222e-13       5.157616543020e-16 
  236       8.415666735746e-10       2.130516916877e-13       6.056886108623e-12       3.180196078150e-15       1.025538222160e-12       1.111815986255e-13       5.561135208426e-16 
  237       8.398389343243e-10       2.206785430208e-13       6.309166080304e-12       3.208255323950e-15       1.011946853517e-12       1.102853026593e-13       5.959797428657e-16 
  238       8.380212583126e-10       2.285962216598e-13       6.561322320885e-12       3.236342723297e-15       9.986003305826e-13       1.093904141459e-13       6.353567889697e-16 
  239       8.361142987185e-10       2.368077252017e-13       6.813242800388e-12       3.264454754167e-15       9.854937908021e-13       1.084961851485e-13       6.742415902220e-16 
  240       8.341187434592e-10       2.453160137960e-13       7.064813385251e-12       3.292587838688e-15       9.726219184307e-13       1.076018312273e-13       7.126315474746e-16 
  241       8.320353154872e-10       2.541240093480e-13       7.315917824610e-12       3.320738342791e-15       9.599789385287e-13       1.067065309977e-13       7.505245386810e-16 
  242       8.298647730875e-10       2.632345947223e-13       7.566437736595e-12       3.348902575851e-15       9.475586109569e-13       1.058094256868e-13       7.879189262113e-16 
  243       8.276079101744e-10       2.726506129465e-13       7.816252594612e-12       3.377076790342e-15       9.353542243719e-13       1.049096186909e-13       8.248135641692e-16 
  244       8.252655565885e-10       2.823748664142e-13       8.065239713635e-12       3.405257181478e-15       9.233585902216e-13       1.040061751329e-13       8.612078057075e-16 
  245       8.228385783939e-10       2.924101160889e-13       8.313274236497e-12       3.433439886864e-15       9.115640367404e-13       1.030981214192e-13       8.971015103444e-16 
  246       8.203278781751e-10       3.027590807072e-13       8.560229120171e-12       3.461620986144e-15       8.999624029447e-13       1.021844447970e-13       9.324950512795e-16 
  247       8.177343953342e-10       3.134244359825e-13       8.805975122068e-12       3.489796500646e-15       8.885450326281e-13       1.012640929119e-13       9.673893227099e-16 
  248       8.150591063876e-10       3.244088138080e-13       9.050380786316e-12       3.517962393028e-15       8.773027683571e-13       1.003359733644e-13       1.001785747146e-15 
  249       8.123030252633e-10       3.357148014609e-13       9.293312430056e-12       3.546114566930e-15       8.662259454658e-13       9.939895326785e-14       1.035686282729e-15 
