# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_fld            15:(.)w_fld              16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_tot            19:(.)p_tot              20:(.)p_tot_prime        21:gr.fac. D             22:gr.fac. f          
       5.477463932109e+13       2.519248480567e-25       8.461938705295e-09       6.473287327360e+21       1.381093236025e+04       2.521410004965e-10       7.564888387208e+17       4.885331236987e-09       2.476835581215e+43       4.479847786252e+32       2.239923893126e+33       5.699315834931e+42       1.899771944977e+42       4.381041364028e-06      -9.500000000000e-01       1.143577717280e+43       4.190344882256e+43       4.190344882256e+43       1.396781627329e+43      -6.602886970575e+51       1.196494305630e-05       9.074880499418e-01 
       5.418902085255e+13       2.573993529296e-25       8.552888175473e-09       6.335610046857e+21       1.381093236025e+04       2.548658776809e-10       7.484009016629e+17       4.938126806129e-09       2.372598693860e+43       4.337690784846e+32       2.168845392423e+33       5.459461826376e+42       1.819820608792e+42       4.373983296622e-06      -9.500000000000e-01       1.095450589826e+43       4.013995466584e+43       4.013995466584e+43       1.337998488775e+43      -6.257383163447e+51       1.208165594266e-05       8.987214081815e-01 
       5.360966347481e+13       2.629928227723e-25       8.645656635053e-09       6.200860959189e+21       1.381093236025e+04       2.576202024984e-10       7.403994361066e+17       4.991492934800e-09       2.272748584847e+43       4.200044787834e+32       2.100022393917e+33       5.229702002296e+42       1.743234000765e+42       4.366936600101e-06      -9.500000000000e-01       1.049348878190e+43       3.845067663519e+43       3.845067663519e+43       1.281689221089e+43      -5.929958248365e+51       1.219836882902e-05       8.901225232940e-01 
       5.303650024796e+13       2.687078426015e-25       8.738425094634e-09       6.068977786009e+21       1.381093236025e+04       2.604042931884e-10       7.324835175491e+17       5.045435788960e-09       2.177100637917e+43       4.066766649537e+32       2.033383324768e+33       5.009611551945e+42       1.669870517315e+42       4.359901256145e-06      -9.500000000000e-01       1.005187343351e+43       3.683249136707e+43       3.683249136707e+43       1.227749712154e+43      -5.619666226095e+51       1.231508171539e-05       8.816866256562e-01 
       5.246946494773e+13       2.745470538635e-25       8.833012543619e-09       5.939899573540e+21       1.381093236025e+04       2.632184714292e-10       7.246522313718e+17       5.099961601279e-09       2.085478006332e+43       3.937717766651e+32       1.968858883325e+33       4.798783542612e+42       1.599594514204e+42       4.352877246465e-06      -9.500000000000e-01       9.628843335449e+42       3.528240694374e+43       3.528240694374e+43       1.176080231379e+43      -5.325610597919e+51       1.243179460176e-05       8.734091247742e-01 
       5.190849205793e+13       2.805131553319e-25       8.929418982007e-09       5.813566664403e+21       1.381093236025e+04       2.660630623760e-10       7.169046727348e+17       5.155076671765e-09       1.997711285894e+43       3.812763934111e+32       1.906381967055e+33       4.596828167227e+42       1.532276055742e+42       4.345864552801e-06      -9.500000000000e-01       9.223616333007e+42       3.379755736146e+43       3.379755736146e+43       1.126585245306e+43      -5.046941775468e+51       1.254850748812e-05       8.652856009336e-01 
       5.135351676279e+13       2.866089043397e-25       9.025825420395e-09       5.689920670042e+21       1.381093236025e+04       2.689383946974e-10       7.092399464721e+17       5.210787368482e-09       1.913638201732e+43       3.691775205519e+32       1.845887602760e+33       4.403372023633e+42       1.467790674544e+42       4.338863156922e-06      -9.500000000000e-01       8.835443188208e+42       3.237519723137e+43       3.237519723137e+43       1.079173240972e+43      -4.782854626082e+51       1.266522037449e-05       8.573117973295e-01 
       5.080447493954e+13       2.928371183616e-25       9.122231858782e-09       5.568904443740e+21       1.381093236025e+04       2.718448006143e-10       7.016571669882e+17       5.267100128378e-09       1.833103308263e+43       3.574625758011e+32       1.787312879006e+33       4.218057424194e+42       1.406019141398e+42       4.331873040627e-06      -9.500000000000e-01       8.463606194535e+42       3.101269670351e+43       3.101269670351e+43       1.033756556712e+43      -4.532586146610e+51       1.278193326086e-05       8.494836126460e-01 
       5.026130315096e+13       2.992006757636e-25       9.222276275977e-09       5.450462054206e+21       1.381093236025e+04       2.747826159376e-10       6.941554581560e+17       5.324021457870e-09       1.755957701787e+43       3.461193761400e+32       1.730596880700e+33       4.040541734449e+42       1.346847244816e+42       4.324894185745e-06      -9.500000000000e-01       8.107417849936e+42       2.970753660434e+43       2.970753660434e+43       9.902512200753e+42      -4.295413258937e+51       1.289864614723e-05       8.417970939921e-01 
       4.972393863805e+13       3.057025178845e-25       9.320501703769e-09       5.334538759725e+21       1.381093236025e+04       2.777521801075e-10       6.867339532156e+17       5.381557933811e-09       1.682058745171e+43       3.351361251485e+32       1.675680625742e+33       3.870496739609e+42       1.290165579870e+42       4.317926574131e-06      -9.500000000000e-01       7.766219585678e+42       2.845730377901e+43       2.845730377901e+43       9.485767925667e+42      -4.070650720858e+51       1.301535903360e-05       8.342484302857e-01 
       4.919231931283e+13       3.123456494887e-25       9.422365110368e-09       5.221080982860e+21       1.381093236025e+04       2.807538362325e-10       6.793917946735e+17       5.439716203986e-09       1.611269804123e+43       3.245014007366e+32       1.622507003683e+33       3.707608037705e+42       1.235869345902e+42       4.310970187674e-06      -9.500000000000e-01       7.439380548696e+42       2.725968662958e+43       2.725968662958e+43       9.086562209210e+42      -3.857649146272e+51       1.313207191997e-05       8.268339459061e-01 
       4.866638375110e+13       3.191331411777e-25       9.524228516966e-09       5.110036285683e+21       1.381093236025e+04       2.837879311289e-10       6.721281342046e+17       5.498502988182e-09       1.543459994564e+43       3.142041432668e+32       1.571020716334e+33       3.551574458280e+42       1.183858152760e+42       4.304025008288e-06      -9.500000000000e-01       7.126296435189e+42       2.611247084100e+43       2.611247084100e+43       8.704156946370e+42      -3.655793128966e+51       1.324878480634e-05       8.195500947776e-01 
       4.814607118538e+13       3.260681297560e-25       9.626091923565e-09       5.001353345547e+21       1.381093236025e+04       2.868548153613e-10       6.649421325532e+17       5.557925078653e-09       1.478503940634e+43       3.042336440518e+32       1.521168220259e+33       3.402107505549e+42       1.134035835183e+42       4.297091017919e-06      -9.500000000000e-01       6.826388373303e+42       2.501353528701e+43       2.501353528701e+43       8.337845095062e+42      -3.464499464580e+51       1.336549769271e-05       8.123934546635e-01 
       4.763132149787e+13       3.331538205808e-25       9.729774319567e-09       4.894981931360e+21       1.381093236025e+04       2.899548432825e-10       6.578329594366e+17       5.617989341169e-09       1.416281542876e+43       2.945795342185e+32       1.472897671092e+33       3.258930824983e+42       1.086310274994e+42       4.290168198540e-06      -9.500000000000e-01       6.539101852830e+42       2.396084810834e+43       2.396084810834e+43       7.986949368858e+42      -3.283215465605e+51       1.348221057909e-05       8.053607218466e-01 
       4.712207521353e+13       3.403934884711e-25       9.835275704972e-09       4.790872880373e+21       1.381093236025e+04       2.930883730750e-10       6.507997934489e+17       5.678702715643e-09       1.356677756187e+43       2.852317739243e+32       1.426158869622e+33       3.121779692353e+42       1.040593230784e+42       4.283256532155e-06      -9.500000000000e-01       6.263905699962e+42       2.295246295589e+43       2.295246295589e+43       7.650820984727e+42      -3.111417364555e+51       1.359892346547e-05       7.984487060185e-01 
       4.661827349319e+13       3.477904794071e-25       9.942596079782e-09       4.688978075454e+21       1.381093236025e+04       2.962557667921e-10       6.438418219662e+17       5.740072216987e-09       1.299582377098e+43       2.761806419169e+32       1.380903209584e+33       2.990400524270e+42       9.968001747566e+41       4.276356000795e-06      -9.500000000000e-01       6.000291095181e+42       2.198651539209e+43       2.198651539209e+43       7.328838463478e+42      -2.948608800694e+51       1.371563635185e-05       7.916543254619e-01 
       4.611985812675e+13       3.553482122639e-25       1.004991645459e-08       4.589250422854e+21       1.381093236025e+04       2.994573903999e-10       6.369582410530e+17       5.802104935973e-09       1.244889840025e+43       2.674167254236e+32       1.337083627118e+33       2.864550409325e+42       9.548501364417e+41       4.269466586522e-06      -9.500000000000e-01       5.747770632487e+42       2.106121944367e+43       2.106121944367e+43       7.020406480688e+42      -2.794319385941e+51       1.383234923823e-05       7.849746024772e-01 
       4.562677152645e+13       3.630701798741e-25       1.015723682940e-08       4.491643830437e+21       1.381093236025e+04       3.026936138194e-10       6.301482553685e+17       5.864808039912e-09       1.192499022076e+43       2.589309103634e+32       1.294654551817e+33       2.743996658966e+42       9.146655529885e+41       4.262588271425e-06      -9.500000000000e-01       5.505877418216e+42       2.017486429950e+43       2.017486429950e+43       6.724954765982e+42      -2.648103345824e+51       1.394906212462e-05       7.784066590100e-01 
       4.513895672024e+13       3.709599514339e-25       1.026819518302e-08       4.396113186378e+21       1.381093236025e+04       3.059648109692e-10       6.234110780755e+17       5.928188773693e-09       1.142313056089e+43       2.507143718682e+32       1.253571859341e+33       2.628516377266e+42       8.761721257552e+41       4.255721037623e-06      -9.500000000000e-01       5.274164207785e+42       1.932581114744e+43       1.932581114744e+43       6.441937048647e+42      -2.509538231545e+51       1.406577501100e-05       7.719477125481e-01 
       4.465635734516e+13       3.790211731402e-25       1.037915353663e-08       4.302614338316e+21       1.381093236025e+04       3.092713598089e-10       6.167459307493e+17       5.992254460356e-09       1.094239151525e+43       2.427585651054e+32       1.213792825527e+33       2.517896048809e+42       8.392986829362e+41       4.248864867263e-06      -9.500000000000e-01       5.052202578766e+42       1.851249014428e+43       1.851249014428e+43       6.170830047608e+42      -2.378223699433e+51       1.418248789739e-05       7.655950721516e-01 
       4.417891764089e+13       3.872575710589e-25       1.049193087965e-08       4.211104072945e+21       1.381093236025e+04       3.126136423829e-10       6.101520432875e+17       6.057012502244e-09       1.048188422909e+43       2.350552163919e+32       1.175276081960e+33       2.411931143911e+42       8.039770479702e+41       4.242019742522e-06      -9.500000000000e-01       4.839582138761e+42       1.773339751317e+43       1.773339751317e+43       5.911132503921e+42      -2.253780354269e+51       1.429920078378e-05       7.593461347592e-01 
       4.370658244323e+13       3.956729515822e-25       1.060470822267e-08       4.121540096042e+21       1.381093236025e+04       3.159920448640e-10       6.036286538212e+17       6.122470381531e-09       1.004075725484e+43       2.275963145896e+32       1.137981572948e+33       2.310425740458e+42       7.701419134861e+41       4.235185645605e-06      -9.500000000000e-01       4.635909766614e+42       1.698709276328e+43       1.698709276328e+43       5.662364253971e+42      -2.135848653136e+51       1.441591367017e-05       7.531983815862e-01 
       4.323929717777e+13       4.042712043645e-25       1.071930455510e-08       4.033881012919e+21       1.381093236025e+04       3.194069575986e-10       5.971750086270e+17       6.188635661389e-09       9.618194977849e+42       2.203741027742e+32       1.101870513871e+33       2.213192161663e+42       7.377307205542e+41       4.228362558745e-06      -9.500000000000e-01       4.440808885556e+42       1.627219602639e+43       1.627219602639e+43       5.424065341689e+42      -2.024087866620e+51       1.453262655656e-05       7.471493747806e-01 
       4.277700785359e+13       4.130563032170e-25       1.083571987692e-08       3.948086309294e+21       1.381093236025e+04       3.228587751514e-10       5.907903620399e+17       6.255515986635e-09       9.213416108364e+42       2.133810701685e+32       1.066905350842e+33       2.120050629055e+42       7.066835430185e+41       4.221550464205e-06      -9.500000000000e-01       4.253918766939e+42       1.558738550564e+43       1.558738550564e+43       5.195795168119e+42      -1.918175094374e+51       1.464933944296e-05       7.411967541688e-01 
       4.231966105700e+13       4.220323084385e-25       1.095213519875e-08       3.864116332563e+21       1.381093236025e+04       3.263478963513e-10       5.844739763669e+17       6.323119084733e-09       8.825672236980e+42       2.066099443314e+32       1.033049721657e+33       2.030828930092e+42       6.769429766975e+41       4.214749344275e-06      -9.500000000000e-01       4.074893863271e+42       1.493139503158e+43       1.493139503158e+43       4.977131676781e+42      -1.817804332191e+51       1.476605232935e-05       7.353382342020e-01 
       4.186720394537e+13       4.312033686708e-25       1.107036950998e-08       3.781932273474e+21       1.381093236025e+04       3.298747243372e-10       5.782251218024e+17       6.391452766688e-09       8.454246450877e+42       2.000536835948e+32       1.000268417974e+33       1.945362099743e+42       6.484540332476e+41       4.207959181275e-06      -9.500000000000e-01       3.903403169327e+42       1.430301172115e+43       1.430301172115e+43       4.767670573316e+42      -1.722685587893e+51       1.488276521575e-05       7.295716010296e-01 
